Date,Région,Profil_consommateur,Nb points soutirage,Total énergie soutirée (Wh),Jour max du mois (0/1),Semaine max du mois (0/1),Moyenne_consommation,Mois,Jour,Année
2020-01-13,Hauts-de-France,PRO5,40404.0,1627301891.0,0.0,0.0,40275.76207801208,1,13,2020
2020-01-14,Centre-Val de Loire,PRO1 (+ PRO1WE),100759.0,2512598162.0,0.0,0.0,24936.71197610139,1,14,2020
2020-01-14,Centre-Val de Loire,PRO2 (+ PRO2WE + PRO6),36678.0,2052167114.0,0.0,0.0,55950.90010360434,1,14,2020
2020-01-14,Centre-Val de Loire,PRO3,2952.0,191875713.0,0.0,0.0,64998.547764227646,1,14,2020
2020-01-14,Centre-Val de Loire,PRO4,3575.0,125124238.0,0.0,0.0,34999.786853146856,1,14,2020
2020-01-14,Centre-Val de Loire,PRO5,25140.0,647731721.0,0.0,0.0,25764.98492442323,1,14,2020
2020-01-14,Hauts-de-France,PRO1 (+ PRO1WE),190719.0,5384191287.0,0.0,0.0,28231.01676812483,1,14,2020
2020-01-14,Hauts-de-France,PRO2 (+ PRO2WE + PRO6),69821.0,4015875617.0,0.0,0.0,57516.73016714169,1,14,2020
2020-01-14,Hauts-de-France,PRO3,3922.0,305676663.0,0.0,0.0,77938.97577766445,1,14,2020
2020-01-14,Hauts-de-France,PRO4,4061.0,182800620.0,0.0,0.0,45013.69613395715,1,14,2020
2020-01-14,Hauts-de-France,PRO5,40406.0,1625809429.0,0.0,0.0,40236.83188140375,1,14,2020
2020-01-15,Centre-Val de Loire,PRO1 (+ PRO1WE),100778.0,2400332907.0,0.0,0.0,23818.02483676993,1,15,2020
2020-01-15,Centre-Val de Loire,PRO2 (+ PRO2WE + PRO6),36672.0,1970137868.0,0.0,0.0,53723.21847731239,1,15,2020
2020-01-15,Centre-Val de Loire,PRO3,2951.0,162604648.0,0.0,0.0,55101.54117248391,1,15,2020
2020-01-15,Centre-Val de Loire,PRO4,3572.0,119523074.0,0.0,0.0,33461.106942889135,1,15,2020
2020-01-15,Centre-Val de Loire,PRO5,25141.0,647401717.0,0.0,0.0,25750.83397637325,1,15,2020
2020-01-15,Hauts-de-France,PRO1 (+ PRO1WE),190711.0,5140976408.0,0.0,0.0,26956.8950296522,1,15,2020
2020-01-15,Hauts-de-France,PRO2 (+ PRO2WE + PRO6),69816.0,3856319468.0,0.0,0.0,55235.4684885986,1,15,2020
2020-01-15,Hauts-de-France,PRO3,3921.0,258822268.0,0.0,0.0,66009.24968120377,1,15,2020
2020-01-15,Hauts-de-France,PRO4,4059.0,174932493.0,0.0,0.0,43097.43606799704,1,15,2020
2020-01-15,Hauts-de-France,PRO5,40406.0,1623697289.0,0.0,0.0,40184.55895164084,1,15,2020
2020-01-16,Centre-Val de Loire,PRO1 (+ PRO1WE),100787.0,2414913174.0,0.0,0.0,23960.56211614593,1,16,2020
2020-01-16,Centre-Val de Loire,PRO2 (+ PRO2WE + PRO6),36668.0,1992336436.0,0.0,0.0,54334.47245554707,1,16,2020
2020-01-16,Centre-Val de Loire,PRO3,2951.0,185649958.0,0.0,0.0,62910.86343612335,1,16,2020
2020-01-16,Centre-Val de Loire,PRO4,3570.0,121738727.0,0.0,0.0,34100.4837535014,1,16,2020
2020-01-16,Centre-Val de Loire,PRO5,25141.0,646956803.0,0.0,0.0,25733.137226045103,1,16,2020
2020-01-16,Hauts-de-France,PRO1 (+ PRO1WE),190711.0,5174231445.0,0.0,0.0,27131.26901437253,1,16,2020
2020-01-16,Hauts-de-France,PRO2 (+ PRO2WE + PRO6),69803.0,3900081609.0,0.0,0.0,55872.69327965847,1,16,2020
2020-01-16,Hauts-de-France,PRO3,3921.0,296236050.0,0.0,0.0,75551.14766641163,1,16,2020
2020-01-16,Hauts-de-France,PRO4,4059.0,178123022.0,0.0,0.0,43883.47425474255,1,16,2020
2020-01-16,Hauts-de-France,PRO5,40406.0,1622452706.0,0.0,0.0,40153.75701628471,1,16,2020
2020-01-17,Centre-Val de Loire,PRO1 (+ PRO1WE),100792.0,2441723817.0,0.0,0.0,24225.37321414398,1,17,2020
2020-01-17,Centre-Val de Loire,PRO2 (+ PRO2WE + PRO6),36669.0,2030730704.0,0.0,0.0,55380.0404701519,1,17,2020
2020-01-17,Centre-Val de Loire,PRO3,2951.0,165674017.0,0.0,0.0,56141.652660115215,1,17,2020
2020-01-17,Centre-Val de Loire,PRO4,3570.0,123455064.0,0.0,0.0,34581.250420168064,1,17,2020
2020-01-17,Centre-Val de Loire,PRO5,25140.0,646447017.0,0.0,0.0,25713.882935560858,1,17,2020
2020-01-17,Hauts-de-France,PRO1 (+ PRO1WE),190698.0,5233202963.0,0.0,0.0,27442.35892877744,1,17,2020
2020-01-17,Hauts-de-France,PRO2 (+ PRO2WE + PRO6),69805.0,3976180887.0,0.0,0.0,56961.26190100996,1,17,2020
2020-01-17,Hauts-de-France,PRO3,3919.0,264683142.0,0.0,0.0,67538.43888747129,1,17,2020
2020-01-17,Hauts-de-France,PRO4,4059.0,180747623.0,0.0,0.0,44530.08696723331,1,17,2020
2020-01-17,Hauts-de-France,PRO5,40408.0,1621507457.0,0.0,0.0,40128.37697980598,1,17,2020
2020-01-18,Centre-Val de Loire,PRO1 (+ PRO1WE),100782.0,2213553092.0,0.0,0.0,21963.774205711336,1,18,2020
2020-01-18,Centre-Val de Loire,PRO2 (+ PRO2WE + PRO6),36669.0,1963640783.0,0.0,0.0,53550.43178161389,1,18,2020
2020-01-18,Centre-Val de Loire,PRO3,2951.0,168696662.0,0.0,0.0,57165.93087089122,1,18,2020
2020-01-18,Centre-Val de Loire,PRO4,3570.0,125828005.0,0.0,0.0,35245.93977591037,1,18,2020
2020-01-18,Centre-Val de Loire,PRO5,25140.0,645997480.0,0.0,0.0,25696.0015910899,1,18,2020
2020-01-18,Hauts-de-France,PRO1 (+ PRO1WE),190686.0,4746642404.0,0.0,0.0,24892.45358337791,1,18,2020
